n_nodes,rank_mean,rank_std,rank_max,rank_min,rc_mean,rc_std,rc_max,dis_mean,dis_std,dis_max,dio_mean,dio_max,disrx_mean,disrx_max,version_spread,txe_mean,txe_std,rxe_mean,pdr_mean,pdr_min,label,group
10,478.5,124.78802025835653,671,304,130.1,1.8681541692269403,133,0.2,0.4000000000000001,1,18.2,23,0.3,1,0,1688566.4,635063.5692758954,26879422.0,0.9992537313432835,0.9925373134328358,0,data_normal_s7
10,469.9,121.53390473444026,686,309,133.7,2.0999999999999996,136,0.2,0.4000000000000001,1,18.6,23,0.3,1,0,1734576.0,653343.5748247624,27373425.2,0.9992700729927007,0.9927007299270073,0,data_normal_s7
10,453.5,132.68100843753035,669,293,137.7,2.0999999999999996,140,0.2,0.4000000000000001,1,18.7,23,0.3,1,0,1781622.4,669980.8262885141,27904692.0,0.999290780141844,0.9929078014184397,0,data_normal_s7
10,459.1,126.27466095777093,660,288,141.1,1.9209372712298545,144,0.2,0.4000000000000001,1,18.7,23,0.3,1,0,1824905.6,688278.3611096895,28376518.8,0.9993103448275862,0.993103448275862,0,data_normal_s7
10,442.8,130.69185131445647,649,283,144.9,1.972308292331602,148,0.2,0.4000000000000001,1,18.9,24,0.3,1,0,1868441.6,704030.8918022277,28884128.8,0.9993288590604028,0.9932885906040269,0,data_normal_s7
3,313.3333333333333,14.197026292697903,333,300,1.3333333333333333,0.4714045207910317,2,0.0,0.0,0,4.333333333333333,5,0.0,0,0,27520.0,6728.883017757603,2352149.3333333335,1.0,1.0,1,data_rank
9,400.3333333333333,84.07932762179615,504,256,3.7777777777777777,1.3966450099973926,6,0.1111111111111111,0.31426968052735443,1,6.333333333333333,11,0.0,0,0,72032.0,41168.54687204244,9828329.333333334,1.0,1.0,1,data_rank
10,445.1,134.40866787525275,642,256,6.7,2.5317977802344327,9,0.2,0.4000000000000001,1,8.1,16,0.0,0,0,120592.0,64179.79903988482,13631002.0,1.0,1.0,1,data_rank
10,461.3,123.34346354793188,609,256,10.1,3.448187929913334,13,0.2,0.4000000000000001,1,9.2,22,0.0,0,0,175014.4,90848.81583289901,14170836.4,1.0,1.0,1,data_rank
10,447.1,114.59445885382068,576,256,13.3,4.405678154382138,17,0.2,0.4000000000000001,1,10.5,27,0.0,0,0,225718.4,119587.27021485187,14675268.0,1.0,1.0,1,data_rank
10,459.6,116.70235644578904,595,256,16.4,5.425863986500215,20,0.2,0.4000000000000001,1,11.3,30,0.0,0,0,276201.6,146298.28723754766,15163035.2,1.0,1.0,1,data_rank
10,456.3,129.43341917758335,605,256,19.9,6.518435395092905,24,0.2,0.4000000000000001,1,12.2,34,0.0,0,0,329312.0,168836.69621974957,15697166.0,1.0,1.0,1,data_rank
10,437.7,132.9346079845275,585,256,23.2,7.6000000000000005,28,0.2,0.4000000000000001,1,12.7,39,0.0,0,0,377776.0,200971.10198633035,16211220.8,1.0,1.0,1,data_rank
10,412.1,121.06399134342135,579,256,26.5,8.697700845625814,32,0.2,0.4000000000000001,1,14.2,44,0.0,0,0,429760.0,231109.2855668071,16719599.2,1.0,1.0,1,data_rank
10,397.5,113.71917164664892,547,256,29.8,9.80612053770501,36,0.2,0.4000000000000001,1,15.2,48,0.0,0,0,476307.2,255080.0920859172,17222586.0,1.0,1.0,1,data_rank
10,404.4,100.67194246660785,529,256,33.3,10.92748827498799,39,0.2,0.4000000000000001,1,15.9,52,0.0,0,0,523808.0,275433.9515339385,17750833.2,1.0,1.0,1,data_rank
10,413.9,110.038584142109,562,256,36.6,12.026637102698329,43,0.2,0.4000000000000001,1,16.5,56,0.0,0,0,573257.6,302111.3136481982,18267027.2,1.0,1.0,1,data_rank
10,432.0,118.83686296768356,579,256,39.6,12.963024338479043,46,0.2,0.4000000000000001,1,17.1,59,0.0,0,0,623254.4,321804.92417960294,18755176.4,1.0,1.0,1,data_rank
10,421.6,121.71376257432846,583,256,43.1,14.145317246354002,50,0.2,0.4,1,17.8,63,0.0,0,0,672723.2,345396.9949553122,19270627.6,1.0,1.0,1,data_rank
10,401.9,112.03789537473472,555,256,46.4,15.226293048539425,54,0.2,0.4000000000000001,1,18.2,66,0.0,0,0,717619.2,369640.63948348537,19779680.0,1.0,1.0,1,data_rank
10,418.1,108.43288246652857,559,256,49.7,16.358789686281806,58,0.2,0.4000000000000001,1,19.3,72,0.0,0,0,768889.6,401458.70184894494,20303676.0,1.0,1.0,1,data_rank
10,425.0,115.19895832862379,571,256,53.0,17.44133022449836,62,0.2,0.4000000000000001,1,20.0,75,0.0,0,0,816710.4,425003.6425300847,20825290.4,0.9981818181818183,0.9818181818181818,1,data_rank
10,455.2,124.42170228702065,674,256,56.2,18.519179247472064,65,0.2,0.4000000000000001,1,20.7,79,0.0,0,0,866038.4,453828.51861803484,21313056.4,0.9982758620689655,0.9827586206896551,1,data_rank
10,460.7,124.39296603908117,663,256,59.7,19.667485858644973,69,0.2,0.4000000000000001,1,21.6,82,0.0,0,0,917168.0,475274.0638309648,21842084.0,0.9983870967741936,0.9838709677419355,1,data_rank
10,447.7,132.16811264446505,699,256,62.9,20.738611332488006,73,0.2,0.4000000000000001,1,22.1,86,0.0,0,0,966083.2,502670.7270468014,22349095.6,0.9984848484848484,0.9848484848484849,1,data_rank
10,449.5,121.29901071319584,667,256,66.4,21.905250512148907,77,0.2,0.4000000000000001,1,22.7,91,0.0,0,0,1019910.4,539877.2630269217,22880921.6,0.9985714285714286,0.9857142857142858,1,data_rank
10,455.1,115.67839037607673,657,256,69.8,23.033888078220752,81,0.2,0.4000000000000001,1,23.1,94,0.0,0,0,1067724.8,560635.8352722024,23403820.4,0.9986486486486486,0.9864864864864865,1,data_rank
10,471.0,169.30564078021737,806,256,73.1,24.1141037569303,84,0.2,0.4000000000000001,1,23.5,98,0.0,0,0,1116585.6,586360.6160722597,23897086.8,0.9974833808167141,0.9871794871794872,1,data_rank
10,458.8,163.52602239399084,757,256,76.6,25.287150887357793,88,0.2,0.4000000000000001,1,24.0,102,0.0,0,0,1164985.6,614567.2472032983,24408987.2,0.9975900116144019,0.9878048780487805,1,data_rank
10,453.5,145.7046670494806,667,256,79.9,26.39109698364204,92,0.2,0.4000000000000001,1,24.5,107,0.0,0,0,1211779.2,640812.158358563,24917298.4,0.9976871657754011,0.9882352941176471,1,data_rank
10,448.2,137.2900579066088,695,256,83.4,27.56156744454132,96,0.2,0.4000000000000001,1,25.0,111,0.0,0,0,1259689.6,665106.0610403727,25448457.6,0.9977894479726428,0.9887640449438202,1,data_rank
10,436.5,131.85844682840764,664,256,86.9,28.727861041156544,100,0.2,0.4000000000000001,1,25.4,114,0.0,0,0,1306070.4,691153.8313543809,25953832.4,0.997883064516129,0.989247311827957,1,data_rank
10,442.1,120.52008131427726,661,256,89.9,29.720195154137198,103,0.2,0.4000000000000001,1,25.9,117,0.0,0,0,1348553.6,714069.5961670963,26416882.4,0.9979482323232324,0.9895833333333334,1,data_rank
10,457.3,130.2920181745605,728,256,93.3,30.84817660737827,107,0.2,0.4000000000000001,1,26.7,122,0.0,0,0,1406924.8,754702.6152180473,26964031.6,0.9980291262135921,0.99,1,data_rank
10,459.9,141.93833167964178,708,256,96.8,32.005624505702116,111,0.2,0.4000000000000001,1,27.3,126,0.0,0,0,1460470.4,778781.1844695788,27507784.0,0.9981038820992092,0.9903846153846154,1,data_rank
10,460.5,150.50930203811325,684,256,99.9,33.03467874824879,115,0.2,0.4000000000000001,1,27.7,128,0.0,0,0,1503232.0,796334.0616158523,27968067.2,0.9981649831649833,0.9907407407407407,1,data_rank
10,469.2,155.6212067810811,719,256,103.3,34.1586006739152,118,0.2,0.4000000000000001,1,28.6,133,0.0,0,0,1558812.8,830083.4744044482,28500320.8,0.9982299498746867,0.9910714285714286,1,data_rank
10,465.9,158.4117735523468,728,256,106.7,35.29886683733629,122,0.2,0.4000000000000001,1,29.6,139,0.0,0,0,1611462.4,862398.9887994071,29037916.8,0.9982904734073642,0.9913793103448276,1,data_rank
10,443.4,162.4568865884115,719,256,109.9,36.37430411705493,126,0.2,0.4000000000000001,1,30.3,142,0.0,0,0,1653827.2,877956.4558510631,29534945.6,0.9983332175845545,0.9915966386554622,1,data_rank
10,442.2,140.2175452644925,697,256,113.4,37.53185313836768,130,0.2,0.4000000000000001,1,31.1,146,0.0,0,0,1704502.4,908142.7771220999,30058683.2,0.9975935483870968,0.984,1,data_rank
10,443.9,137.96263987036488,673,256,116.8,38.664712594302316,133,0.2,0.4000000000000001,1,31.8,151,0.0,0,0,1758908.8,942174.1739288762,30583896.0,0.9984374046267472,0.9921259842519685,1,data_rank
10,458.5,134.57581506348012,700,256,119.7,39.633445472227116,137,0.2,0.4000000000000001,1,32.3,154,0.0,0,0,1803872.0,961435.8335473044,31057550.8,0.9984790654637983,0.9923664122137404,1,data_rank
10,457.8,131.65697854652447,694,256,123.3,40.8314829512718,141,0.2,0.4000000000000001,1,32.9,158,0.0,0,0,1854425.6,987792.0162288416,31598790.4,0.9985239651416122,0.9925925925925926,1,data_rank
10,460.2,124.80528834949261,693,256,126.6,41.94567915769156,145,0.2,0.4000000000000001,1,33.3,162,0.0,0,0,1909270.4,1021788.1089074388,32141539.2,0.9985662898252826,0.9928057553956835,1,data_rank
10,459.1,130.6533198965874,694,256,129.9,43.02894374720346,148,0.2,0.4000000000000001,1,33.7,165,0.0,0,0,1955350.4,1044548.6656889855,32637326.4,0.9986062548562549,0.993006993006993,1,data_rank
3,287.6666666666667,22.57333727111602,307,256,1.3333333333333333,0.4714045207910317,2,0.0,0.0,0,4.333333333333333,5,0.0,0,0,27520.0,6728.883017757603,2352149.3333333335,1.0,1.0,1,data_rank_a5
9,415.55555555555554,106.87699171489012,589,256,3.4444444444444446,1.1653431646335017,5,0.1111111111111111,0.31426968052735443,1,6.0,7,0.0,0,0,67488.0,29253.290063778393,9807726.222222222,1.0,1.0,1,data_rank_a5
10,438.0,111.77745747689916,560,256,6.5,2.247220505424423,9,0.2,0.4000000000000001,1,7.5,9,0.0,0,0,116643.2,59316.299083472826,13608800.8,1.0,1.0,1,data_rank_a5
10,426.3,111.07299401744783,564,256,9.8,3.1240998703626617,12,0.2,0.4000000000000001,1,8.0,10,0.0,0,0,161424.0,79409.90463160121,14109744.4,1.0,1.0,1,data_rank_a5
10,442.2,118.54433769691406,594,256,13.2,4.214261501141095,16,0.2,0.4000000000000001,1,8.9,11,0.0,0,0,213152.0,104222.98703836885,14636754.8,1.0,1.0,1,data_rank_a5
10,427.5,113.47444646262876,569,256,16.4,5.276362383309167,20,0.2,0.4000000000000001,1,9.4,11,0.0,0,0,255097.6,123418.4467923657,15126418.0,1.0,1.0,1,data_rank_a5
10,428.0,108.43246746247178,556,256,20.0,6.44980619863884,24,0.2,0.4000000000000001,1,9.9,12,0.0,0,0,304793.6,147086.2905502753,15648327.2,1.0,1.0,1,data_rank_a5
10,427.3,119.79820532879445,546,256,23.0,7.4565407529228995,27,0.2,0.4000000000000001,1,10.4,12,0.0,0,0,348416.0,162780.8591008169,16135486.4,1.0,1.0,1,data_rank_a5
10,419.5,109.21469681320367,533,256,26.4,8.604649905719581,31,0.2,0.4000000000000001,1,11.0,13,0.0,0,0,395132.8,186235.1226577844,16648776.4,1.0,1.0,1,data_rank_a5
10,414.0,111.12155506471281,540,256,29.7,9.664884893261792,35,0.2,0.4000000000000001,1,11.6,13,0.0,0,0,438896.0,202680.49408268178,17152343.2,1.0,1.0,1,data_rank_a5
10,417.8,107.11283769931595,536,256,33.2,10.814804667676619,39,0.2,0.4000000000000001,1,11.9,13,0.0,0,0,486140.8,225753.4771899649,17672511.2,1.0,1.0,1,data_rank_a5
10,418.2,95.44191951129231,515,256,36.6,11.968291440301744,43,0.2,0.4000000000000001,1,12.1,14,0.0,0,0,532665.6,253029.70619087396,18179635.2,1.0,1.0,1,data_rank_a5
10,417.1,111.56025277848737,523,256,39.8,13.029197979921864,47,0.2,0.4000000000000001,1,12.4,14,0.0,0,0,575715.2,270199.4937363133,18658794.4,1.0,1.0,1,data_rank_a5
10,421.9,112.55794063503473,545,256,43.3,14.184851074297537,51,0.2,0.4000000000000001,1,12.8,15,0.0,0,0,625596.8,292917.8410123904,19169355.2,1.0,1.0,1,data_rank_a5
10,428.7,109.91546751936235,551,256,46.8,15.341447128612087,55,0.2,0.4000000000000001,1,13.0,15,0.0,0,0,674172.8,315095.613480353,19701600.4,1.0,1.0,1,data_rank_a5
10,441.0,120.96693763173474,575,256,50.1,16.440498775888763,58,0.2,0.4000000000000001,1,13.5,16,0.0,0,0,723808.0,333627.0845599919,20205690.0,1.0,1.0,1,data_rank_a5
10,473.9,148.5654401265651,713,256,53.5,17.562744660217547,62,0.2,0.4000000000000001,1,13.8,16,0.0,0,0,771369.6,359230.1360507495,20717365.2,1.0,1.0,1,data_rank_a5
10,478.1,160.02027996475945,714,256,56.8,18.675117134840146,66,0.2,0.4000000000000001,1,14.2,17,0.0,0,0,820419.2,384394.9745885864,21231024.8,1.0,1.0,1,data_rank_a5
10,498.4,187.05304060613398,846,256,60.0,19.712939912656356,69,0.2,0.4000000000000001,1,14.6,17,0.0,0,0,871964.8,400855.6072754378,21727686.4,0.9984848484848484,0.9848484848484849,1,data_rank_a5
10,481.8,169.52038225535006,816,256,63.1,20.772337374498807,73,0.2,0.4000000000000001,1,14.6,17,0.0,0,0,922387.2,421253.47701088473,22243406.4,0.9985714285714286,0.9857142857142858,1,data_rank_a5
10,479.0,147.7105277222988,786,256,66.6,21.928064210048273,77,0.2,0.4000000000000001,1,14.7,18,0.0,0,0,973462.4,439920.29976058163,22773890.8,0.9986486486486486,0.9864864864864865,1,data_rank_a5
10,458.9,148.84182879822458,759,256,69.7,22.95234192843946,80,0.2,0.4000000000000001,1,14.7,18,0.0,0,0,1017030.4,453953.8469552164,23248277.6,0.9987012987012986,0.987012987012987,1,data_rank_a5
10,454.6,155.39382227102854,759,256,73.1,24.085057608401105,84,0.2,0.4000000000000001,1,14.8,18,0.0,0,0,1065267.2,473309.2268893139,23766687.2,0.9987654320987656,0.9876543209876543,1,data_rank_a5
10,463.7,138.9626208733845,735,256,76.6,25.2475741408952,88,0.2,0.4000000000000001,1,14.9,19,0.0,0,0,1117123.2,495848.5509065848,24294998.0,0.9988235294117647,0.9882352941176471,1,data_rank_a5
10,452.9,151.39184258076787,719,256,79.9,26.334198298030646,91,0.2,0.4000000000000001,1,14.9,19,0.0,0,0,1162844.8,509834.49980651564,24789982.4,0.9988764044943821,0.9887640449438202,1,data_rank_a5
10,443.2,146.21408960835475,709,256,83.2,27.43647207641682,95,0.2,0.4000000000000001,1,14.9,19,0.0,0,0,1208185.6,530019.0009550978,25286196.0,0.9989247311827956,0.989247311827957,1,data_rank_a5
10,446.2,129.43399862478174,703,256,86.5,28.53857039166468,99,0.2,0.4000000000000001,1,15.0,20,0.0,0,0,1255916.8,552563.0864740786,25801354.4,0.9989583333333334,0.9895833333333334,1,data_rank_a5
10,451.0,144.92963810070043,712,256,90.0,29.7018517941222,103,0.2,0.4000000000000001,1,15.3,20,0.0,0,0,1307552.0,570853.0886930542,26328088.4,0.999,0.99,1,data_rank_a5
10,464.0,139.73546436034053,728,256,93.2,30.75971391284386,106,0.2,0.4000000000000001,1,15.5,20,0.0,0,0,1354678.4,589705.3952019092,26802101.2,0.9990384615384615,0.9903846153846154,1,data_rank_a5
10,479.4,151.71235941741858,735,256,96.7,31.931332574761107,110,0.2,0.4000000000000001,1,15.7,21,0.0,0,0,1408905.6,611173.210059996,27339408.8,0.999074074074074,0.9907407407407407,1,data_rank_a5
10,459.4,149.86874257162498,719,256,100.1,33.06493611062934,114,0.2,0.4000000000000001,1,16.2,22,0.0,0,0,1459523.2,633360.7316221618,27858448.4,0.9991071428571429,0.9910714285714286,1,data_rank_a5
10,447.0,146.23952953972466,711,256,103.3,34.1351724764941,118,0.2,0.4000000000000001,1,16.5,22,0.0,0,0,1505440.0,651645.825178064,28357593.6,0.9991304347826088,0.991304347826087,1,data_rank_a5
10,461.5,140.94839481171823,716,256,106.8,35.30665659617178,122,0.2,0.4000000000000001,1,16.8,22,0.0,0,0,1557523.2,674737.495008659,28878292.0,0.9991596638655462,0.9915966386554622,1,data_rank_a5
10,449.7,144.92829261396824,707,256,110.1,36.393543383408,125,0.2,0.4000000000000001,1,16.8,22,0.0,0,0,1602956.8,688125.1614822408,29378251.6,0.9991869918699188,0.991869918699187,1,data_rank_a5
10,445.3,140.53330566097134,710,256,113.4,37.48386319471353,128,0.2,0.4000000000000001,1,17.5,23,0.0,0,0,1653494.4,708553.8028479136,29890337.2,0.9992125984251968,0.9921259842519685,1,data_rank_a5
10,451.0,136.21233424326888,703,256,116.8,38.62330902447381,132,0.2,0.4000000000000001,1,17.8,24,0.0,0,0,1704896.0,731405.6330545999,30420469.6,0.9992366412213741,0.9923664122137404,1,data_rank_a5
10,473.5,124.7960335908157,708,256,120.3,39.79208464003865,136,0.2,0.4000000000000001,1,17.8,24,0.0,0,0,1757363.2,755107.3685834088,30955820.4,0.9992592592592592,0.9925925925925926,1,data_rank_a5
10,460.3,139.5650744276662,703,256,123.4,40.819603133788554,139,0.2,0.4000000000000001,1,17.9,24,0.0,0,0,1803980.8,773499.852141783,31425862.4,0.9992753623188406,0.9927536231884058,1,data_rank_a5
10,464.7,139.32842495341717,699,256,126.8,41.95187719280271,143,0.2,0.4000000000000001,1,18.1,25,0.0,0,0,1857516.8,799626.4076415686,31951293.6,0.9992957746478872,0.9929577464788732,1,data_rank_a5
10,460.2,143.68493310016885,695,256,130.2,43.08317537043898,146,0.2,0.4000000000000001,1,18.1,25,0.0,0,0,1905376.0,816694.9921296199,32468767.2,0.9993150684931507,0.9931506849315068,1,data_rank_a5
3,313.3333333333333,14.197026292697903,333,300,1.3333333333333333,0.4714045207910317,2,0.0,0.0,0,4.333333333333333,5,0.0,0,0,27520.0,6728.883017757603,2352149.3333333335,1.0,1.0,1,data_rank_a11
9,418.6666666666667,111.71491494971575,581,256,3.4444444444444446,1.3425606637327303,5,0.1111111111111111,0.31426968052735443,1,6.444444444444445,11,0.0,0,0,70243.55555555556,33139.472345799724,9810124.888888888,1.0,1.0,1,data_rank_a11
10,436.3,126.70915515462961,629,256,6.5,2.5,9,0.2,0.4000000000000001,1,8.1,17,0.0,0,0,118713.6,66056.90141567343,13771464.8,1.0,1.0,1,data_rank_a11
10,444.3,128.0258177087731,638,256,9.9,3.3301651610693423,13,0.2,0.4000000000000001,1,8.9,20,0.0,0,0,167910.4,86500.40601430724,14291203.2,1.0,1.0,1,data_rank_a11
10,441.5,129.08156336208512,682,256,13.2,4.467661580737736,17,0.2,0.4,1,10.5,26,0.0,0,0,220416.0,114513.4770339282,14802353.2,1.0,1.0,1,data_rank_a11
10,431.3,121.11733979905603,603,256,16.6,5.517245689653488,21,0.2,0.4000000000000001,1,11.5,30,0.0,0,0,268880.0,140112.350073789,15314355.6,1.0,1.0,1,data_rank_a11
10,440.5,125.13932235712322,586,256,19.9,6.503076195155644,24,0.2,0.4000000000000001,1,12.0,33,0.0,0,0,314505.6,156876.17091910422,15815464.4,1.0,1.0,1,data_rank_a11
10,431.9,130.86821615655955,601,256,23.2,7.56042326857432,28,0.2,0.4000000000000001,1,12.7,37,0.0,0,0,365702.4,183881.0694874271,16341184.8,1.0,1.0,1,data_rank_a11
10,435.1,131.70227788462887,667,256,26.5,8.697700845625814,32,0.2,0.4000000000000001,1,13.6,43,0.0,0,0,415139.2,214639.39706810584,16847934.0,0.9964285714285713,0.9642857142857143,1,data_rank_a11
10,430.6,128.25381085956082,641,256,29.8,9.765244492586962,36,0.2,0.4000000000000001,1,14.8,47,0.0,0,0,466192.0,242238.24242427124,17364662.4,0.996875,0.96875,1,data_rank_a11
10,429.6,121.23217394734782,597,256,33.3,10.91833320612629,40,0.2,0.4000000000000001,1,15.6,52,0.0,0,0,517177.6,270066.6157062735,17888924.4,0.9972222222222221,0.9722222222222222,1,data_rank_a11
10,428.7,127.352306614368,594,256,36.2,11.881077392223316,43,0.2,0.4000000000000001,1,16.2,55,0.0,0,0,563084.8,288683.88462842884,18390685.2,0.9974999999999999,0.975,1,data_rank_a11
10,442.5,137.495636294393,675,256,39.5,12.986531484580476,47,0.2,0.4000000000000001,1,16.9,61,0.0,0,0,613177.6,316790.73951717716,18882128.4,0.9976744186046511,0.9767441860465116,1,data_rank_a11
10,443.6,133.847824039093,620,256,42.9,14.117011015083895,50,0.2,0.4000000000000001,1,17.7,65,0.0,0,0,662560.0,340930.811026519,19403693.2,0.997872340425532,0.9787234042553191,1,data_rank_a11
10,424.1,122.89951179724027,584,256,46.3,15.244999180059013,54,0.2,0.4000000000000001,1,18.2,69,0.0,0,0,712374.4,370109.7584023421,19941068.4,0.9980392156862745,0.9803921568627451,1,data_rank_a11
10,463.7,133.08121580448534,642,256,49.4,16.25546062097288,58,0.2,0.4000000000000001,1,19.1,71,0.0,0,0,764828.8,396098.315701746,20418324.4,0.9981818181818183,0.9818181818181818,1,data_rank_a11
10,458.2,140.09482502933506,649,256,52.9,17.397988389466178,61,0.2,0.4000000000000001,1,19.8,75,0.0,0,0,815728.0,417507.8416624052,20948099.6,0.9983050847457626,0.9830508474576272,1,data_rank_a11
10,454.8,137.24489061527936,643,256,56.3,18.531324831214846,65,0.2,0.4000000000000001,1,20.8,80,0.0,0,0,868112.0,442002.98233202,21479276.4,0.9983870967741936,0.9838709677419355,1,data_rank_a11
10,435.8,130.93418193886578,602,256,59.7,19.667485858644973,69,0.2,0.4000000000000001,1,21.4,84,0.0,0,0,916982.4,471107.0789303001,21992324.8,0.9984848484848484,0.9848484848484849,1,data_rank_a11
10,440.8,130.96320093827882,630,256,62.7,20.678733036624852,73,0.2,0.4000000000000001,1,21.7,87,0.0,0,0,962902.4,493777.1662706165,22474705.2,0.9985714285714286,0.9857142857142858,1,data_rank_a11
10,443.7,114.075457483194,581,256,66.0,21.78531615561271,77,0.2,0.4000000000000001,1,22.3,91,0.0,0,0,1013123.2,521155.72135721584,22990382.4,0.9986301369863014,0.9863013698630136,1,data_rank_a11
10,443.6,109.98836302082144,626,256,69.4,22.887551201471947,80,0.2,0.4000000000000001,1,22.8,95,0.0,0,0,1062428.8,544420.1849154383,23508492.4,0.9987012987012986,0.987012987012987,1,data_rank_a11
10,442.4,122.42973495029712,649,256,72.9,24.039342753078756,83,0.2,0.4000000000000001,1,23.3,99,0.0,0,0,1114406.4,572167.1548187995,24038856.8,0.9987654320987656,0.9876543209876543,1,data_rank_a11
10,437.4,123.97919180249563,641,256,76.1,25.137422302217068,87,0.2,0.4000000000000001,1,23.8,103,0.0,0,0,1162640.0,606022.3094401724,24518325.6,0.9988095238095237,0.9880952380952381,1,data_rank_a11
10,427.2,129.54829215393,680,256,79.6,26.299049412478773,91,0.2,0.4000000000000001,1,24.1,106,0.0,0,0,1209657.6,628467.9943130278,25037037.2,0.9988636363636363,0.9886363636363636,1,data_rank_a11
10,408.0,120.13325934144966,614,256,82.9,27.39142201493015,95,0.2,0.4000000000000001,1,24.7,110,0.0,0,0,1256396.8,651642.6880474912,25552496.0,0.9989130434782609,0.9891304347826086,1,data_rank_a11
10,409.6,121.00264459919873,647,256,86.1,28.440991543896637,98,0.2,0.4000000000000001,1,25.0,113,0.0,0,0,1302745.6,675853.477108049,26055724.0,0.9989583333333334,0.9895833333333334,1,data_rank_a11
10,419.2,115.21267291405057,605,256,89.3,29.52642883926195,102,0.2,0.4000000000000001,1,25.6,117,0.0,0,0,1348707.2,698525.2778104455,26554856.8,0.998989898989899,0.98989898989899,1,data_rank_a11
10,425.7,107.27539326425236,563,256,92.8,30.684849681886988,106,0.2,0.4000000000000001,1,26.3,122,0.0,0,0,1399337.6,727719.7575840853,27081309.2,0.9990291262135923,0.9902912621359223,1,data_rank_a11
10,439.4,111.33750491186696,589,256,96.2,31.808175049820132,110,0.2,0.4000000000000001,1,26.9,127,0.0,0,0,1451667.2,757708.3452934645,27601893.6,0.9990654205607477,0.9906542056074766,1,data_rank_a11
10,433.9,116.76253680012266,600,256,99.6,32.9338731399755,114,0.2,0.4000000000000001,1,27.8,131,0.0,0,0,1500841.6,778607.7857328682,28143077.6,0.9990990990990991,0.990990990990991,1,data_rank_a11
10,435.9,117.58439522317576,585,256,102.9,34.03659794985392,118,0.2,0.4000000000000001,1,28.3,135,0.0,0,0,1547641.6,798438.7808521326,28636240.0,0.9991304347826088,0.991304347826087,1,data_rank_a11
10,447.7,131.11525464262348,660,256,106.0,35.06850438784066,121,0.2,0.4000000000000001,1,28.9,139,0.0,0,0,1598051.2,832489.0817817132,29111554.4,0.9991525423728813,0.9915254237288136,1,data_rank_a11
10,462.2,130.0951959143765,639,256,109.6,36.26623774256161,125,0.2,0.4000000000000001,1,30.0,145,0.0,0,0,1654646.4,857135.7520807541,29667068.8,0.9991803278688526,0.9918032786885246,1,data_rank_a11
10,467.2,136.15784957173787,674,256,112.9,37.369640083896975,129,0.2,0.4000000000000001,1,30.7,148,0.0,0,0,1705644.8,878507.1265765349,30175717.2,0.9992000000000001,0.992,1,data_rank_a11
10,437.7,127.00397631570439,595,256,116.3,38.50207786600614,133,0.2,0.4000000000000001,1,31.4,152,0.0,0,0,1752611.2,903875.7438370388,30683905.2,0.9992248062015504,0.9922480620155039,1,data_rank_a11
10,442.2,129.3002706880384,624,256,119.6,39.6010100881278,136,0.2,0.4000000000000001,1,32.0,156,0.0,0,0,1803280.0,929439.8645136758,31209622.0,0.9992481203007518,0.9924812030075187,1,data_rank_a11
10,422.0,126.17051953606278,584,256,123.0,40.73818847224309,140,0.2,0.4000000000000001,1,32.7,160,0.0,0,0,1849452.8,953510.0090907068,31709920.4,0.9992647058823529,0.9926470588235294,1,data_rank_a11
10,433.1,112.26704770323302,568,256,126.3,41.845071394370926,144,0.2,0.4000000000000001,1,33.2,164,0.0,0,0,1898275.2,982665.4397306134,32221851.6,0.9992857142857143,0.9928571428571429,1,data_rank_a11
10,456.6,123.79676894006563,633,256,129.6,42.93762918466739,148,0.2,0.4000000000000001,1,33.7,167,0.0,0,0,1951334.4,1006159.5210099838,32728052.0,0.9993055555555556,0.9930555555555556,1,data_rank_a11
5,332.2,44.047247360079155,384,256,1.6,0.4898979485566356,2,0.0,0.0,0,4.0,6,0.0,0,0,36940.8,9542.432193104649,4546649.6,1.0,1.0,1,data_rank_s2
10,487.6,153.02627225414597,694,256,3.8,1.7776388834631176,6,0.0,0.0,0,6.1,12,0.0,0,0,85734.4,38870.42726598204,9521918.0,0.9466666666666667,0.6666666666666666,1,data_rank_s2
10,451.6,147.30594013820354,649,256,7.2,2.5612496949731396,10,0.0,0.0,0,7.5,16,0.0,0,0,137206.4,56581.34825399621,10038754.8,0.9857142857142858,0.8571428571428571,1,data_rank_s2
10,439.1,149.27320590112615,667,256,10.2,3.340658617698013,13,0.0,0.0,0,8.7,20,0.0,0,0,181772.8,69404.35317298188,10520581.6,0.990909090909091,0.9090909090909091,1,data_rank_s2
10,393.8,110.92862570139414,541,256,13.6,4.476605857119878,17,0.0,0.0,0,9.9,25,0.0,0,0,228700.8,90923.72632575064,11038360.4,0.9933333333333334,0.9333333333333333,1,data_rank_s2
10,398.0,114.2628548566856,535,256,17.1,5.61159513863928,21,0.0,0.0,0,10.9,29,0.0,0,0,277504.0,110133.20853584535,11548070.4,0.9947368421052631,0.9473684210526315,1,data_rank_s2
10,409.1,100.7168804123718,526,256,20.4,6.606057825965498,24,0.0,0.0,0,11.5,33,0.0,0,0,325046.4,128354.35434390217,12043178.0,0.9954545454545455,0.9545454545454546,1,data_rank_s2
10,406.0,95.57300874200833,526,256,23.9,7.738862965578343,28,0.0,0.0,0,12.6,39,0.0,0,0,377648.0,146056.7914970064,12583285.6,0.992153846153846,0.96,1,data_rank_s2
